path,kind,bytes,sha256,source,status,public_path,basis,reason
MANIFEST.csv,reference,175573,00ff386397910781e8f1ae74c71cdf654f1afaee79d846bd1ce49a326abaac7e,R19 supplementary archive,excluded,,docs/PROVENANCE.md,Not a current public input: duplicate/historical/internal verification material; selected counterparts or documented workflow provided
R17/models/A2_physical_recording_exiD_s0_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s0_f1.0_target_only_median.csv,sample_array_or_model,1183,03e9798d7896231d13b589217d9300a8ef1a1ed1fa6efd3059107e99c506e612,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.1_target_only_median.csv,sample_array_or_model,1182,84bbd36efe6e9384b5ed3bc85054230acb8bfd52c166c117befb4d930bffce56,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.2_target_only_median.csv,sample_array_or_model,1186,13f86d9feeac5057e0e80ea5c5ecb3b0b3fb9881b1d0996eba6ccb9007394b59,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.4_target_only_median.csv,sample_array_or_model,1175,497e804c87a86adc76ea8642c84a757abe326609b1afc8682e62d9ee833cc242,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f0.6_target_only_median.csv,sample_array_or_model,1166,cec3ff08cb91021429b864eaaedcd764525809d9968128dbc161c829103f1554,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s1_f1.0_target_only_median.csv,sample_array_or_model,1177,567cb27b47cbd618467c8aec7303dff11531feb6a5b49da693d0f00ab2636b60,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.1_target_only_median.csv,sample_array_or_model,1133,fe0c3d987734e705be2ebed8f38cd4478f5332586a3413d9abcbec7f8764bae8,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.2_target_only_median.csv,sample_array_or_model,1173,1db539a13d1b2721b11084bc362c38d528919da8a0e9fb661bd9e338a237790f,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.4_target_only_median.csv,sample_array_or_model,1150,441c352b17be5a70ea27524f27f8eca23673c300f59dbc3c0f80dcb355350465,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f0.6_target_only_median.csv,sample_array_or_model,1137,f47a659298b21d4a1bb4fda9ff2a0d8539dd2910c7bc7eb533fd5576971d2658,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_physical_recording_exiD_s42_f1.0_target_only_median.csv,sample_array_or_model,1205,60fb89adaabe371da7fde0a8440970a7f5b37b59805031f48614f04d2dbb38af,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.1_target_only_median.csv,sample_array_or_model,1198,20ae41303b54926f1c6dfc19af8ef7e0f5e972307a64871e62297248ac3af069,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.2_target_only_median.csv,sample_array_or_model,1223,0381df845de31758d20d16087511c590df50dc9337c5850de3c5be7d89cdf0f0,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.4_target_only_median.csv,sample_array_or_model,1225,3500757c4a2b30a1ac78bc871a264e51b4f420dd6ee207f96934ef78deaafbfc,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f0.6_target_only_median.csv,sample_array_or_model,1223,c90bb97ddebcbf6b39d2dee5746537ed3b948cba0b8c0b4a334392bce19b7671,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s0_f1.0_target_only_median.csv,sample_array_or_model,1215,49a7f8dad4ae6fff6fb4a1e8cea8ccfa3119f9b49e3528c8939470c551495c5b,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.1_target_only_median.csv,sample_array_or_model,1194,c18ffe50c212c6baeebee2d1f8ab1cf83e64162eff21674169b4fe5de9b3ce2a,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.2_target_only_median.csv,sample_array_or_model,1198,107ef51c8c0a3d69d65d5964565b4a13ee408cfa5c2d602e46d674be1c0265bd,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.4_target_only_median.csv,sample_array_or_model,1201,c05e4a7b12e1a50cdd4598e66f9874745111ea9796eb56d8d4c05d315e75cc2c,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f0.6_target_only_median.csv,sample_array_or_model,1220,dbed9227c87dbba5377d582a558598d168056b2fa8171b180e119f8018bdf4f1,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s1_f1.0_target_only_median.csv,sample_array_or_model,1195,e5c6b429605cc36d6685c1cf420e7191d67c37a7f429662a3cf4c619d65e2ed8,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.1_target_only_median.csv,sample_array_or_model,1279,6b8a70d41fe7b1fa0f24be9fca846fb56a8a1ef56961fb14a5dedc213130fa44,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.2_target_only_median.csv,sample_array_or_model,1211,a8bb07ccea4ae241ed3cac6ea3fca162e591da682bb05d98cc8a9164014a32a0,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.4_target_only_median.csv,sample_array_or_model,1216,5c11d3e63b182a7ebbca28e576e88b0b06ed8047fdd7f53ff31bd6822a8fb7f0,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f0.6_target_only_median.csv,sample_array_or_model,1198,01a554ef5fcc0da3b6d0d3a95ae35953dedc3d30a533d707e4c38e2074b4696d,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_ETRI_s42_f1.0_target_only_median.csv,sample_array_or_model,1221,1389ec58ff022b4f48cee49b016428602963b3b309e05de9fc3da6a37b950489,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.1_target_only_median.csv,sample_array_or_model,1172,0ad44f864560c90d08c69d957b75fb8513077301e1f7e060ef68096767c743b4,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.2_target_only_median.csv,sample_array_or_model,1161,a856f5e14eec73563945e6c6a98367391088ff325e8c503b519a1acf835ecd64,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.4_target_only_median.csv,sample_array_or_model,1154,bade6cbca331f62ccd3386a7323fa26ba7aa431b05c755fab03854ea343af732,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f0.6_target_only_median.csv,sample_array_or_model,1193,b6ee2da83119bd2db54a667bd0353e016c4caa16a87197f3912933cacdbd35cd,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s0_f1.0_target_only_median.csv,sample_array_or_model,1156,aeea6823eb4a59ffa390f952e07a127f1f7ebae70afc97e7860c11009082fe4a,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.1_target_only_median.csv,sample_array_or_model,1191,9ddb7257a953ab3c9443ec5136d48a1bd4a1951b7a836ad48b651abfd3f7aa87,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.2_target_only_median.csv,sample_array_or_model,1163,70115fa090aec1dab08e63b0ad807209a68bef1aa750d8c5c0580dbac6a05fee,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.4_target_only_median.csv,sample_array_or_model,1182,016a2a880796efefca9c20e05bec8f1f8bf0ef8da1e1435dbbcca041542328e4,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f0.6_target_only_median.csv,sample_array_or_model,1183,4de768d259bd8cfa47341c1e106909f218fb7e4834c11845935dc2baaa5cf400,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f1.0_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s1_f1.0_target_only_median.csv,sample_array_or_model,1186,d23022281df75f78f4fd53d60470260e833a97fdef4b3f8f5359d912958bd845,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.1_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.1_target_only_median.csv,sample_array_or_model,1161,ec943f0eefd8623fcd031358ae51221d5cba4d01cedbe1706d2270e7ed497155,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.2_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.2_target_only_median.csv,sample_array_or_model,1184,4830ea75a894b32d76b8082b87f2eefd5e6075c6eb93b299d9c624df107002df,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.4_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.4_target_only_median.csv,sample_array_or_model,1122,f9b33ac1677202320432dfb1d5d403954f4f9d8d98b3ae70dc9b37959872ee3d,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
R17/models/A2_recording_exiD_s42_f0.6_continuation_median.csv,sample_array_or_model,1281,45feb91c79c9209dc6542998870b9f6d86e758cc00ddb55efbf1f344b507c583,R19 supplementary archive,pending_rights,,DATA_LICENSES.md provider-specific links,Keyed samples/labels/features or learned source-derived contents: applicable redistribution/non-reconstruction and mixed-license scope not established; preserve privately
